bid_count_1,bid_weight_count_1,bid_val_0,bid_weight_val_2,bid_val_2,ask_count_2,ask_weight_count_1,bid_count_2,ask_val_2,ask_val_1,ask_val_0,bid_weight_val_1,bid_val_1,bid_count_0,datetime,ask_weight_val_2,ask_count_0,bid_weight_count_2,ask_weight_val_1,ask_weight_count_2,ask_count_1
1.633,96.053,0.056609,0.05656503754964229,0.056593,1.438,14.311,1.506,0.056699,0.056647,0.056646,0.05657541135623042,0.056608,2.824,2018-08-08 18:52:36.090893,0.05673560274604063,3.937,134.462,0.05668394416882118,30.371,0.353
0.998,8.224,0.056611,0.05653548241002521,0.056608,9.391,22.871,0.247,0.056643,0.056641,0.05664,0.05659525231031128,0.05661,2.824,2018-08-08 18:52:39.488537,0.056662079674156623,4.053,130.87,0.056645025009837785,33.022,0.821
0.998,7.038,0.056611,0.05653478791524013,0.056593,0.353,5.602,1.506,0.05664,0.056637,0.056636,0.05659252742256323,0.05661,1.862,2018-08-08 18:52:42.910068,0.05668150428489812,2.747,129.684,0.056647074080685464,15.752999999999998,0.856
0.5,4.894,0.056615,0.05657001801882031,0.056613,0.353,3.602,2.689,0.05664,0.056635,0.056634,0.05661262791172865,0.056614,0.46,2018-08-08 18:52:46.369679,0.0566878885334109,0.747,33.687000000000005,0.056652332870627424,13.752999999999998,0.856
2.649,33.097,0.056616,0.056536890686064746,0.056574,0.057,9.325,8.0,0.056681,0.056672,0.056639,0.056569741668429166,0.056576,4.324,2018-08-08 18:52:49.821514,0.05674388332279148,0.53,140.22,0.05669149136729223,23.714999999999996,1.589
2.824,10.222000000000001,0.056621,0.056541426721712945,0.056617,1.589,3.346,1.243,0.056672,0.056639,0.056636,0.056601246037957346,0.056618,2.0,2018-08-08 18:52:54.377209,0.05670159442902269,0.128,120.868,0.05668105827854153,10.447,0.134
2.649,32.979,0.056618,0.05653660992877341,0.056575,0.057,8.815000000000001,1.506,0.056681,0.056672,0.056639,0.05656814961035811,0.056576,2.824,2018-08-08 18:52:58.384437,0.056749032076368,0.02,139.695,0.05669452830402722,44.20700000000001,1.589
0.769,8.985,0.056624,0.05654077925454104,0.056619,0.057,28.887,1.238,0.056681,0.05668,0.056671,0.05660086087924319,0.056623,2.823,2018-08-08 18:53:01.293962,0.05673534366227764,8.881,119.631,0.05668213487035691,64.479,12.8
0.769,30.983,0.056624,0.05653655834101918,0.056577,0.057,5.799,8.0,0.056681,0.05668,0.05667,0.05656995219959333,0.056623,2.708,2018-08-08 18:53:04.719022,0.056749483578675736,0.115,137.69899999999998,0.056688359199862044,34.102000000000004,2.6
1.241,15.179,0.056628,0.05654116853154349,0.056623,0.057,11.495000000000001,0.769,0.056681,0.056669,0.056668,0.05659573753211674,0.056625,2.521,2018-08-08 18:53:08.131833,0.05668699288107202,0.08,121.27699999999999,0.05667793684210525,19.104000000000003,7.169
1.785,8.147,0.056629,0.05653610916158778,0.056623,7.49,22.395999999999997,0.769,0.056667,0.056666,0.056665,0.05660880667730452,0.056628,1.439,2018-08-08 18:53:12.203949,0.056675862259127796,7.169,132.73899999999998,0.0566662846936953,31.551999999999992,5.08
1.239,8.985000000000001,0.056632,0.05654924677762482,0.056623,7.169,25.558,0.769,0.056665,0.056663,0.056662,0.05661210706733443,0.056631,2.823,2018-08-08 18:53:15.655557,0.05669712924173028,15.031,31.964000000000002,0.05666494037092104,49.125,1.712
1.239,8.359,0.056632,0.05654759372008424,0.056623,5.0,23.844999999999995,0.769,0.056662,0.056661,0.05666,0.05661061729871995,0.056631,2.197,2018-08-08 18:53:19.068323,0.056697334430102095,10.03,31.338,0.05666303594044874,47.41199999999999,7.169
1.239,8.986,0.056632,0.05658318517925735,0.056623,0.057,18.142999999999997,0.769,0.056681,0.056658,0.056657,0.05661210928110393,0.056631,2.824,2018-08-08 18:53:23.162630,0.05671744701232801,15.03,12.496000000000002,0.05666364642010693,61.486,0.029
0.845,9.44,0.056633,0.056605631438721125,0.056631,8.025,23.112,1.239,0.056656,0.056655,0.056654,0.05662257658898305,0.056632,3.939,2018-08-08 18:53:26.606947,0.05669881342377585,10.001,12.386000000000001,0.056654982390100375,51.892999999999994,5.0
0.769,4.825,0.056632,0.056513206211687775,0.056595,0.029,31.057999999999996,2.648,0.056658,0.056653,0.056652,0.05659987067357513,0.056623,0.845,2018-08-08 18:53:30.032774,0.05669285601363659,7.169,24.47,0.05665471823684719,59.83899999999999,22.214
0.845,6.0520000000000005,0.056633,0.056536357833989914,0.056623,7.331,29.012999999999998,0.769,0.056653,0.056652,0.056634,0.05660688813615333,0.056632,1.247,2018-08-08 18:53:33.473993,0.05666337855327621,0.082,28.938,0.0566522647778582,38.169,21.514
0.845,13.509,0.056633,0.05654044777446369,0.056623,7.331,19.586,0.769,0.056653,0.056652,0.056651,0.056572213931453105,0.056632,1.247,2018-08-08 18:53:36.919221,0.05666691249739058,7.169,34.868,0.056652101552129075,28.741999999999997,5.0
0.845,12.983,0.056633,0.056536544537065435,0.056623,0.029,27.120999999999995,0.769,0.056658,0.056653,0.056651,0.05656975121312485,0.056632,0.721,2018-08-08 18:53:40.311117,0.05669514308969268,18.115,35.869,0.056653896132148523,55.901999999999994,7.331
0.845,12.983,0.056633,0.056536544537065435,0.056623,7.331,19.883,0.769,0.056653,0.056651,0.05665,0.05656975121312485,0.056632,0.721,2018-08-08 18:53:43.728498,0.056666320465580775,7.466,35.869,0.05665145813006085,29.038999999999994,5.0
0.845,7.6850000000000005,0.056633,0.05654334656847049,0.056623,7.331,17.188,0.769,0.056653,0.056651,0.056649,0.05660363383214053,0.056632,0.51,2018-08-08 18:53:47.683800,0.056667808950804754,4.771,37.476,0.056651409180823835,26.343999999999994,5.0
0.51,8.717,0.056634,0.056549510965830406,0.056632,0.029,12.021,0.845,0.056658,0.056653,0.056651,0.05661907605827693,0.056633,3.68,2018-08-08 18:53:51.733085,0.05670673760818254,3.015,31.051000000000002,0.05665713750935863,35.588,7.331
0.845,7.6850000000000005,0.056633,0.056543077950631265,0.056623,0.029,9.113000000000001,0.769,0.056658,0.056653,0.056634,0.05660328926480155,0.056632,0.51,2018-08-08 18:53:55.242403,0.05671164170746634,0.107,30.019,0.05665889641171953,32.68,7.331
0.769,8.435,0.056632,0.05654014368664833,0.056594,0.029,13.065000000000001,2.648,0.056658,0.056653,0.05665,0.05659024848844101,0.056623,0.599,2018-08-08 18:53:58.631432,0.05670503829984713,4.059,29.793999999999997,0.056656336394948346,36.632000000000005,7.331
0.769,8.234,0.056632,0.05653951978508432,0.056594,0.029,13.045000000000002,2.648,0.056658,0.056653,0.05665,0.05658922929317464,0.056623,0.398,2018-08-08 18:54:02.075675,0.0567050683655632,4.039,29.592999999999996,0.056656346109620545,36.612,7.331
0.286,6.98,0.056633,0.05654093439994541,0.056623,7.331,11.809,0.769,0.056653,0.05665,0.056648,0.05660036848137535,0.056632,0.364,2018-08-08 18:54:05.539211,0.05667210622466016,0.353,29.314,0.056651971885849785,20.965,4.039
0.286,6.977,0.056633,0.05656744567038299,0.056623,7.331,11.789,0.769,0.056653,0.05665,0.056648,0.056600354450336815,0.056632,0.361,2018-08-08 18:54:08.997805,0.05667212924325615,0.333,17.311,0.05665197862414115,20.945,4.039
0.273,12.062,0.056633,0.05655453744621468,0.056623,7.331,11.762,0.769,0.056653,0.05665,0.056648,0.05661411797380202,0.056632,5.459,2018-08-08 18:54:12.437637,0.05670538673610914,0.306,34.396,0.05665198775718415,35.329,4.039
0.769,8.171,0.056632,0.05653896183542161,0.056593,7.331,13.294,2.913,0.056653,0.05665,0.056648,0.05658759613266431,0.056623,0.269,2018-08-08 18:54:15.861852,0.05670463183310273,0.306,29.529999999999998,0.05665604829246276,36.861000000000004,4.039
0.189,11.141,0.056633,0.05659916707110817,0.056623,7.331,13.294,0.769,0.056653,0.05665,0.056648,0.05661160272865991,0.056632,4.556,2018-08-08 18:54:19.320662,0.05670463183310273,0.306,13.599,0.05665604829246276,36.861000000000004,4.039
0.769,14.489,0.056632,0.056565731574910016,0.056593,7.331,13.294,2.913,0.056653,0.05665,0.056648,0.056569621505970044,0.056623,0.093,2018-08-08 18:54:22.753189,0.05670463183310273,0.306,16.947,0.05665604829246276,36.861000000000004,4.039
0.411,30.070999999999998,0.056633,0.05658161220328551,0.056623,7.331,13.246,0.769,0.056653,0.05665,0.056648,0.05662506514582156,0.056632,23.264,2018-08-08 18:54:27.269278,0.05670470567462581,0.258,51.986,0.05665607745734561,36.813,4.039
26.144,30.537999999999997,0.056634,0.0565843006691705,0.056632,7.331,13.245,0.411,0.056653,0.05665,0.056648,0.056629018436046896,0.056633,0.5,2018-08-08 18:54:30.053607,0.056704707215038584,0.257,52.452999999999996,0.05665607806719518,36.812,4.039
22.754,30.071,0.056635,0.056622063612949664,0.056632,7.331,10.948,0.411,0.056653,0.056651,0.05665,0.056629167071264676,0.056633,3.224,2018-08-08 18:54:33.486783,0.056708373142112134,1.646,36.10900000000001,0.05665743249908659,34.515,0.353
22.754,30.251,0.056636,0.05660720918572426,0.056632,7.331,10.559000000000001,0.411,0.056653,0.056651,0.05665,0.05662976975967737,0.056633,3.669,2018-08-08 18:54:37.526656,0.05670912631054882,1.257,47.269000000000005,0.056658007292357225,34.146,0.353
20.769,28.147,0.056636,0.05660599982287169,0.056632,7.331,10.246,0.411,0.056653,0.056651,0.05665,0.056629515614452695,0.056633,3.55,2018-08-08 18:54:41.033699,0.05670967330712619,0.944,45.165,0.05665825190318174,33.833,0.353
1.985,27.483999999999998,0.056638,0.05660757270446137,0.056633,1.589,16.118000000000002,20.769,0.056689,0.056658,0.056653,0.05663356774850822,0.056636,3.55,2018-08-08 18:54:44.496256,0.05669889765828274,7.331,47.025999999999996,0.056677373619555785,21.907000000000004,0.029
0.041,33.677,0.056641,0.05662612636084489,0.056636,1.438,9.089,8.994,0.056699,0.056689,0.056658,0.05663461991863883,0.05664,3.462,2018-08-08 18:54:47.922575,0.05673440983112183,0.001,42.988,0.05669824084057652,26.528000000000002,1.589
0.041,30.891,0.056642,0.05661042710519687,0.056636,1.438,9.089,8.994,0.056699,0.056689,0.056658,0.056634066394742805,0.05664,0.676,2018-08-08 18:54:52.031107,0.05673440983112183,0.001,47.644000000000005,0.05669824084057652,26.528000000000002,1.589
0.041,39.243,0.056643,0.05661557547972237,0.056636,1.438,9.892999999999999,8.994,0.056699,0.056689,0.056688,0.05663598493998928,0.05664,9.028,2018-08-08 18:54:55.475579,0.05674779768996078,0.845,58.784000000000006,0.05669740756090166,27.531999999999996,1.549
0.041,36.075,0.056647,0.0566152466096587,0.056636,5.731,9.901,8.994,0.0567,0.056699,0.056688,0.05663601865557864,0.05664,5.86,2018-08-08 18:54:59.141600,0.05674018114334471,0.814,53.092000000000006,0.05670141359458641,35.160000000000004,1.438
0.408,12.265,0.056649,0.056633488917327876,0.056647,1.438,8.251,1.985,0.056699,0.056687,0.056686,0.05664118393803506,0.056648,2.822,2018-08-08 18:55:02.604061,0.056724246359338815,0.663,39.07,0.05669892049448552,31.519000000000002,0.089
1.985,35.358000000000004,0.056649,0.056634275928512924,0.05664,0.089,14.64,0.041,0.056687,0.056686,0.056685,0.05663690203065784,0.056647,5.554,2018-08-08 18:55:06.033833,0.05670410044763972,6.741,41.51800000000001,0.05669230300546448,29.488000000000003,0.641
0.041,35.635000000000005,0.056649,0.05663140752612924,0.056636,0.089,14.64,7.009,0.056687,0.056685,0.056684,0.056636911407324256,0.05664,7.405,2018-08-08 18:55:09.476883,0.05670405697232772,0.641,44.29900000000001,0.05669221543715846,29.488000000000003,6.741
0.041,35.528999999999996,0.056649,0.0566313653293508,0.056636,0.089,14.64,7.009,0.056687,0.056683,0.056682,0.05663687534127051,0.05664,7.299,2018-08-08 18:55:12.921684,0.05670355629408573,0.641,44.193,0.056691206967213116,29.488000000000003,6.741
1.311,12.736,0.056652,0.05663395697253783,0.056649,1.438,8.229,1.963,0.056699,0.056681,0.05668,0.05664259076633165,0.056651,2.412,2018-08-08 18:55:16.363649,0.056724134012763126,0.641,39.254,0.05669842277311946,31.497000000000003,0.089
0.041,32.760999999999996,0.056652,0.056614006249600064,0.056636,6.741,11.732,7.009,0.056679,0.056677,0.056676,0.056633931229205466,0.05664,2.295,2018-08-08 18:55:19.818687,0.05669917275945151,0.641,46.883,0.05667814737470168,33.619,4.173
0.041,33.372,0.056652,0.05661406040780029,0.056636,2.461,22.81,7.009,0.056677,0.056675,0.056674,0.05663383342322906,0.05664,2.641,2018-08-08 18:55:23.222401,0.05668492802876349,0.631,47.229000000000006,0.056678036606751435,31.985,6.741
0.928,13.175,0.056654,0.05660560032081273,0.056652,12.888,23.926,2.374,0.05668,0.056675,0.056674,0.056643949753320676,0.056653,2.823,2018-08-08 18:55:26.701845,0.056686377487804154,4.851,29.923999999999996,0.05667895532057177,33.413,4.66
0.411,13.099,0.056654,0.056600368229707675,0.05664,4.851,26.007,0.041,0.056674,0.056673,0.056672,0.05663625895106497,0.056652,2.726,2018-08-08 18:55:30.117331,0.05668512061193441,6.741,26.956,0.05667783385242434,35.494,0.089
22.724,35.508,0.056656,0.056625305418818994,0.05664,1.438,20.183999999999997,0.041,0.056699,0.05668,0.056679,0.05664827734595021,0.056655,2.822,2018-08-08 18:55:33.551075,0.056729833270140285,0.082,49.36500000000001,0.05668750247720969,50.111000000000004,12.603
2.774,32.549,0.056672,0.056625900927034095,0.056655,5.731,9.168999999999999,22.724,0.0567,0.056699,0.056679,0.05665097545239485,0.056656,0.001,2018-08-08 18:55:37.583872,0.056754788625310595,0.082,49.297000000000004,0.056701855164140044,47.086999999999996,1.438
9.202,45.704,0.056676,0.05665618707645972,0.056673,5.731,8.85,7.062,0.0567,0.056699,0.056698,0.05666356450201295,0.056675,3.678,2018-08-08 18:55:40.459705,0.05677361319924576,0.4,58.436,0.05670175514124294,31.82,1.043
22.724,35.027,0.056676,0.05659620503139491,0.05664,1.043,8.856,0.041,0.056699,0.056698,0.056696,0.056650340708596224,0.056655,2.342,2018-08-08 18:55:43.931141,0.05671951339631407,0.094,73.10100000000001,0.056701542570009034,12.914,0.4
7.825,39.497,0.056678,0.05665704880102576,0.056676,1.043,7.356,2.282,0.056699,0.056698,0.056696,0.056664414183355695,0.056677,6.625,2018-08-08 18:55:47.979313,0.05672241553277416,0.094,52.25300000000001,0.056699901712887434,16.095,0.4
1.655,27.918000000000003,0.056677,0.056628017622582995,0.056655,1.043,7.356,22.724,0.056699,0.056698,0.056696,0.05665537782076079,0.056676,0.852,2018-08-08 18:55:52.089753,0.05672236719838933,0.094,49.02800000000001,0.056699901712887434,12.914000000000001,0.4
22.724,34.014,0.056676,0.05662366220982364,0.05664,0.088,7.738,0.041,0.056717,0.0567,0.056699,0.056650806197448104,0.056655,1.594,2018-08-08 18:55:55.520915,0.056731690805067424,0.001,50.18500000000001,0.05670798901524941,12.235,5.731
2.821,43.090999999999994,0.056679,0.056642466200575566,0.056677,0.088,7.738,17.841,0.056717,0.0567,0.056699,0.05666650630061962,0.056678,1.627,2018-08-08 18:55:59.012375,0.05673171777686963,0.001,63.936,0.05670803166192814,12.235,5.731
2.821,47.52,0.05668,0.05666127167891857,0.056677,0.088,7.738,1.963,0.056717,0.0567,0.056699,0.056666507281144786,0.056678,19.064,2018-08-08 18:56:02.462545,0.05673174474867184,0.001,57.406000000000006,0.05670807430860687,12.235,5.731
5.243,37.25,0.056681,0.05664034841998754,0.056678,0.088,7.738,2.821,0.056717,0.0567,0.056699,0.05666593036241611,0.05668,6.462,2018-08-08 18:56:05.917541,0.05673174474867184,0.001,51.392,0.05670807430860687,12.235,5.731
6.741,42.120999999999995,0.056682,0.05666224966487245,0.056678,1.588,5.397,2.821,0.056737,0.056727,0.056717,0.05666581410697754,0.056681,9.152,2018-08-08 18:56:09.334733,0.056770749659121905,0.088,48.489,0.05675383157309616,7.334,0.1
7.001,29.667,0.056701,0.05667018110781071,0.056688,1.588,8.098,2.821,0.056737,0.056717,0.056716,0.05668953544342198,0.0567,2.638,2018-08-08 18:56:12.789469,0.056756229449677724,2.821,59.251999999999995,0.05674107495677945,10.085,0.068
7.001,47.187,0.056702,0.05666967741013771,0.056688,1.588,7.869,2.821,0.056737,0.056717,0.056716,0.0566768791616335,0.0567,13.958,2018-08-08 18:56:16.622731,0.056761145395957426,2.592,52.497,0.05674180467657898,10.241,0.068
3.317,23.113000000000003,0.056704,0.05667643808114539,0.056702,3.579,5.223,1.963,0.056763,0.05675,0.056737,0.05670052217366849,0.056703,8.011,2018-08-08 18:56:20.739284,0.056783317232910364,0.983,50.009,0.05676360712234348,7.328999999999999,0.042
1.712,13.576999999999998,0.056709,0.05666978468630237,0.056706,3.579,5.223,4.173,0.056763,0.05675,0.056737,0.05669922641231496,0.056708,2.82,2018-08-08 18:56:24.173254,0.056783317232910364,0.983,37.312999999999995,0.05676360712234348,7.328999999999999,0.042
2.818,13.958,0.056716,0.05668017872479462,0.056714,0.6,4.9399999999999995,0.34,0.056811,0.056788,0.056763,0.05671275970769451,0.056715,1.598,2018-08-08 18:56:27.599573,0.056836560037995205,3.498,42.848,0.056778609919028354,35.794,0.019
4.44,21.844,0.056764,0.05672227912087913,0.056725,0.6,1.7319999999999998,0.856,0.056811,0.056788,0.056787,0.056740098425196846,0.056763,5.634,2018-08-08 18:56:31.610714,0.05684407813633068,0.29,38.675,0.0568115409930716,11.031999999999998,0.019
2.461,12.413,0.056768,0.05673986520510404,0.056766,0.257,1.29,2.736,0.056817,0.056788,0.056787,0.05676574148070571,0.056767,0.682,2018-08-08 18:56:35.322761,0.056848983217282635,0.13,23.354000000000003,0.05682185193798449,11.201999999999998,0.019
3.397,13.016000000000002,0.056768,0.05664724645906093,0.056763,0.257,1.169,3.384,0.056817,0.056788,0.056787,0.056744858635525496,0.056766,1.056,2018-08-08 18:56:38.870157,0.05684966004873207,0.009,103.08,0.056825459366980316,11.081,0.019
3.099,11.743,0.056768,0.05663932649931167,0.056722,0.257,1.168,3.216,0.056817,0.056788,0.056787,0.056726729796474494,0.056766,0.821,2018-08-08 18:56:42.290932,0.056848673843248355,0.008,108.233,0.056825492294520545,10.589999999999998,0.019
1.652,10.997,0.056771,0.05664738380388512,0.056769,0.257,1.168,5.15,0.056817,0.056788,0.056787,0.0567624588524143,0.05677,0.001,2018-08-08 18:56:46.882054,0.056848673843248355,0.008,102.185,0.056825492294520545,10.589999999999998,0.019
1.289,9.498999999999999,0.05677,0.05663639763722806,0.056745,0.257,1.168,2.905,0.056817,0.056788,0.056787,0.05672604832087589,0.056766,0.698,2018-08-08 18:56:50.402323,0.056848673843248355,0.008,104.11500000000001,0.056825492294520545,10.589999999999998,0.019
1.289,9.43,0.05677,0.0566378236975767,0.056746,0.257,1.168,2.641,0.056817,0.056788,0.056787,0.05674087497348887,0.056766,0.632,2018-08-08 18:56:53.867310,0.056848673843248355,0.008,104.93900000000001,0.056825492294520545,10.589999999999998,0.019
6.741,15.219,0.056772,0.056650071645900975,0.056767,0.09,39.092,0.352,0.056847,0.056846,0.056842,0.05676177580655759,0.056771,2.58,2018-08-08 18:56:57.299650,0.05685192158278249,0.061,117.662,0.056849168474368154,44.327,0.41
4.784,11.545,0.056772,0.056646158885145806,0.056767,19.367,27.641000000000002,0.352,0.05684,0.056839,0.056838,0.0567586916414032,0.056771,0.863,2018-08-08 18:57:00.751971,0.05684314780980906,7.027,113.988,0.056839638869794866,40.065,0.33
6.741,18.829,0.056749,0.05668899202707614,0.056747,0.157,16.507,2.742,0.056833,0.056831,0.05683,0.05674731281533804,0.056748,3.8,2018-08-08 18:57:04.257157,0.056839720200909584,3.907,44.023999999999994,0.05683273259829162,40.018,3.424
6.741,20.146,0.056752,0.05664976303674366,0.056746,0.33,12.852999999999998,2.641,0.056823,0.056821,0.05682,0.0567381919984116,0.056748,5.775,2018-08-08 18:57:07.683441,0.05684291284110957,3.592,127.505,0.056825933322959626,26.641,0.157
2.641,43.268,0.056752,0.056669440148756495,0.056742,0.14,14.676,2.905,0.056814,0.056813,0.056812,0.05669073310529722,0.056746,5.722,2018-08-08 18:57:11.128666,0.056833611709621285,0.157,64.535,0.05682189976832925,24.134000000000004,3.456
0.354,29.774,0.056756,0.05667913063649827,0.056746,5.35,7.593999999999999,2.641,0.056811,0.056806,0.056805,0.05671081178209175,0.056755,5.874,2018-08-08 18:57:14.628797,0.056833263605442164,1.617,56.041,0.05681019581248354,17.052000000000003,0.157
2.905,32.223,0.056756,0.05667959287057617,0.056733,0.14,1.0070000000000001,2.642,0.056814,0.056806,0.056805,0.05670924299413462,0.056742,5.849,2018-08-08 18:57:18.074172,0.05684787104809351,0.406,58.489999999999995,0.05681296524329692,10.437999999999999,0.131
3.242,11.861999999999998,0.056758,0.05668175666849149,0.056742,0.33,8.963000000000001,2.905,0.056838,0.056814,0.056813,0.05674707013994268,0.056757,2.816,2018-08-08 18:57:22.144923,0.056851724378205744,0.026,52.973,0.05684890817806538,10.333,0.14
0.356,29.801,0.05676,0.056679001034458165,0.056742,7.918,22.830000000000002,2.905,0.056837,0.056836,0.056835,0.05671053924364954,0.056759,5.898,2018-08-08 18:57:25.676911,0.05684260529507716,0.2,56.06799999999999,0.0568415085413929,23.909000000000006,6.229
2.904,29.597999999999995,0.056813,0.05671816726300752,0.05676,0.856,22.491999999999997,3.083,0.056836,0.056831,0.05683,0.056794916514629375,0.056776,19.987,2018-08-08 18:57:29.093486,0.05684059513809342,7.811,70.709,0.05683938547038948,23.571,0.052
2.904,12.069999999999999,0.056777,0.056675087126121154,0.05676,7.811,16.884,3.083,0.05683,0.056826,0.056825,0.05676185244407623,0.056776,2.815,2018-08-08 18:57:32.591973,0.056838816074482226,2.815,77.93299999999999,0.05683167632077706,26.315000000000005,0.052
2.904,14.29,0.056777,0.05669420259130671,0.056759,1.284,17.916,0.626,0.056824,0.056811,0.05681,0.056766560461861446,0.056776,7.861,2018-08-08 18:57:35.981665,0.05683305226589235,2.815,51.556999999999995,0.056830215561509266,19.286000000000005,5.35
7.235,14.18,0.056809,0.056700456579055786,0.056776,4.167,15.908999999999999,2.904,0.056854,0.05685,0.05681,0.0567749568406206,0.056777,0.775,2018-08-08 18:57:39.427527,0.05685611467312347,2.795,48.547999999999995,0.05684432044754542,20.650000000000006,8.423
2.904,13.661999999999999,0.056777,0.0566986572683539,0.056762,0.044,11.786,2.64,0.056854,0.05685,0.05681,0.05677169089445177,0.056776,7.235,2018-08-08 18:57:43.468060,0.05685664222181884,2.795,47.809999999999995,0.05684093432886476,16.527,8.423
0.911,33.86,0.056779,0.0567228144536643,0.056777,8.423,21.900000000000002,24.589,0.05685,0.056809,0.056808,0.05677593795038394,0.056778,2.816,2018-08-08 18:57:47.092754,0.05682748891276321,2.795,68.81299999999999,0.0568248202283105,23.270000000000007,10.593
21.506,33.576,0.056781,0.056722064924933764,0.056762,8.423,8.865,2.64,0.05685,0.056848,0.056808,0.05677359214915415,0.056777,5.899,2018-08-08 18:57:50.535249,0.05685265012212994,0.001,67.94,0.05684994585448393,10.235,0.352
0.482,28.281999999999996,0.056783,0.056762450659807666,0.05678,0.06,7.401,1.809,0.056845,0.056844,0.056843,0.05677863630577754,0.056782,6.429,2018-08-08 18:57:54.568659,0.056848255399403774,1.008,44.709999999999994,0.05684544412917173,16.437,0.749
5.897,35.916,0.056786,0.056773945996562825,0.056784,8.423,9.871,8.132,0.05685,0.056848,0.056843,0.056780183595055135,0.056785,0.535,2018-08-08 18:57:58.090352,0.05685178916466506,1.008,45.385999999999996,0.0568492410090163,11.241,0.351
0.535,15.052999999999999,0.056791,0.05677774018045409,0.056788,0.351,9.915000000000001,0.856,0.056848,0.056842,0.056838,0.05678748163156846,0.05679,5.861,2018-08-08 18:58:01.467056,0.05685033181735492,1.008,40.785999999999994,0.05684864730206757,10.994,0.088
0.532,24.717999999999996,0.056793,0.05676030052511417,0.05678,0.351,9.83,1.809,0.056848,0.056842,0.056838,0.05677935917145402,0.056792,2.815,2018-08-08 18:58:05.555101,0.05685042790356587,0.923,43.8,0.05684873936927772,10.908999999999999,0.088
19.543,28.233,0.056794,0.05672118634279312,0.05677,0.351,9.83,0.019,0.056848,0.056842,0.056838,0.05677476215775865,0.056777,3.126,2018-08-08 18:58:08.986294,0.05685042790356587,0.923,86.577,0.05684873936927772,10.908999999999999,0.088
2.901,12.47,0.056798,0.05676786239578417,0.056796,0.351,9.535,7.955,0.056848,0.056842,0.056838,0.056796214033680834,0.056797,0.535,2018-08-08 18:58:13.056475,0.056850773318258906,0.628,50.856,0.05684907163083377,10.613999999999999,0.088
5.243,12.158000000000001,0.056801,0.05676990665179606,0.056799,0.351,9.199,0.856,0.056848,0.056842,0.056838,0.05679930457312058,0.0568,2.815,2018-08-08 18:58:16.576035,0.05685119089316988,0.292,47.521,0.05684947603000327,10.277999999999999,0.088
2.742,11.892,0.05681,0.05677270371053332,0.056807,0.351,14.499,4.202,0.056848,0.056842,0.056841,0.056807417255297685,0.056809,2.814,2018-08-08 18:58:20.026369,0.0568477799460778,5.592,48.807,0.05684643809917925,15.578,0.088
1.605,8.041,0.056815,0.056805181796624894,0.056813,0.088,8.908,1.963,0.056842,0.056839,0.056838,0.05681360763586619,0.056814,2.763,2018-08-08 18:58:23.487413,0.056851258936617605,0.001,25.303000000000004,0.05684949629546475,9.986999999999998,0.351
0.749,14.671999999999999,0.05683,0.05678136435799754,0.056817,0.044,0.614,2.802,0.056854,0.056852,0.056849,0.056823970419847325,0.056818,8.806,2018-08-08 18:58:27.546526,0.05689139402427637,0.001,59.587,0.05685821009771987,5.355,0.045
1.816,14.040999999999999,0.056834,0.05677221228051886,0.056832,0.44,0.8480000000000001,1.963,0.056873,0.056862,0.056861,0.05682441115305179,0.056833,5.711,2018-08-08 18:58:30.992754,0.05689718349873516,0.001,67.14699999999999,0.05687694693396226,5.139,0.001
5.533,12.378,0.056837,0.05678071663449378,0.056835,0.44,0.8480000000000001,1.605,0.056873,0.056862,0.056861,0.056831291808046545,0.056836,0.535,2018-08-08 18:58:34.558829,0.05689718349873516,0.001,60.092,0.05687694693396226,5.139,0.001
1.281,8.174999999999999,0.056843,0.05681279753007332,0.05684,0.44,0.8480000000000001,2.791,0.056873,0.056862,0.056861,0.05683881125382264,0.056842,1.391,2018-08-08 18:58:38.619325,0.05689718349873516,0.001,28.098,0.05687694693396226,5.139,0.001
30.965,41.48500000000001,0.056845,0.056801660971535564,0.056843,0.065,5.044,2.901,0.056903,0.0569,0.056899,0.05684084037603953,0.056844,2.754,2018-08-08 18:58:42.025830,0.05690558985943775,1.788,89.199,0.05690084080095162,5.975999999999999,2.86
2.902,37.35,0.056845,0.05676598945362134,0.056787,0.999,24.985,1.809,0.056899,0.056898,0.056897,0.05679216808567603,0.056807,7.374,2018-08-08 18:58:45.545164,0.0569006656907763,0.731,70.83000000000001,0.05689825267160296,32.449,20.33
2.638,18.685000000000002,0.056845,0.05677269159686572,0.056807,0.039,12.487000000000002,2.902,0.056888,0.056884,0.056883,0.056819967942199616,0.056823,7.014,2018-08-08 18:58:49.059704,0.05690057662143108,0.019,74.02,0.0568961106751021,22.696,0.088
19.1,32.166000000000004,0.056847,0.05678760941403968,0.056845,5.243,6.388,1.963,0.056879,0.056878,0.056877,0.05684070708201206,0.056846,5.563,2018-08-08 18:58:52.541598,0.05689684943061999,0.019,104.46100000000001,0.05688216296180338,16.596999999999998,0.088
0.625,11.081,0.056849,0.056774276594470256,0.056845,0.039,4.005,1.963,0.056888,0.056871,0.05687,0.056841190325782866,0.056846,5.598,2018-08-08 18:58:56.653295,0.05690524187945109,0.088,83.476,0.05689883695380774,11.514000000000001,0.019
